Code;S (cm/h^0.5);Ks (cm/hr);A (cm/hr^1.5 for 1D and cm/hr for 3D);R2;RMSE (cm);Included = 1, Excluded = 0;1D = 1, 3D =3
1272;2,8E+00;5,6E+01;3,2E+01;1,000;0,337;1;3
1273;4,0E+00;1,9E+01;8,3E+01;1,000;0,216;1;3
1274;8,0E+00;1,1E-04;1,1E+02;1,000;0,031;1;3
1275;3,9E+00;3,8E+01;7,6E+01;1,000;0,110;1;3
1276;5,1E+00;3,6E+01;7,4E+01;1,000;0,173;1;3
1277;1,8E-06;2,6E+01;4,9E+01;0,998;0,160;1;3
1278;1,8E+00;2,0E-04;7,3E+01;0,999;0,031;1;3
1279;1,4E-09;2,6E+01;4,6E+01;1,000;0,140;1;3
1280;3,6E+00;3,5E+01;6,4E+01;1,000;0,080;1;3
1281;3,8E+00;6,3E-04;4,7E+01;1,000;0,099;1;3
1282;1,9E+00;1,3E-04;7,1E+01;1,000;0,132;1;3
1283;4,9E+00;3,6E+00;6,9E+01;1,000;0,244;1;3
1284;2,3E-01;3,5E+01;5,1E+01;1,000;0,153;1;3
1285;2,9E+00;6,2E+01;5,9E+01;1,000;0,018;1;3
1286;2,8E+00;5,6E-03;7,2E+01;1,000;0,024;1;3
1287;2,4E+00;1,2E-04;6,2E+01;1,000;0,026;1;3
1288;6,9E+00;9,3E+00;8,1E+01;0,999;0,045;1;3
1289;6,6E+00;2,7E+01;5,0E+01;1,000;0,140;1;3
1290;3,9E-01;6,7E+01;3,9E+01;1,000;0,185;1;3
1291;5,1E+00;2,6E+01;4,1E+01;1,000;0,119;1;3
1292;5,8E+00;1,4E+00;7,0E+01;1,000;0,026;1;3
1293;5,1E+00;4,5E+01;4,9E+01;1,000;0,138;1;3
1294;6,6E-01;1,9E+01;6,0E+01;1,000;0,010;1;3
1295;2,8E+00;2,8E+01;5,4E+01;1,000;0,020;1;3
1296;3,5E+00;4,9E+01;4,5E+01;1,000;0,315;1;3
1297;3,4E-03;3,4E+01;4,3E+01;1,000;0,139;1;3
1298;6,2E+00;1,2E+01;4,8E+01;1,000;0,109;1;3
1299;7,8E-01;2,9E+01;5,4E+01;1,000;0,421;1;3
1300;4,8E-01;1,7E+01;3,7E+01;0,999;0,071;1;3
1301;1,9E+00;3,7E+01;3,6E+01;1,000;0,281;1;3
1302;7,4E+00;3,7E+01;6,3E+01;1,000;0,145;1;3
1303;3,2E-01;6,1E+01;2,6E+01;1,000;0,348;1;3
1304;4,1E+00;3,1E+01;5,7E+01;1,000;0,027;1;3
1305;2,9E+00;4,1E+01;4,1E+01;1,000;0,267;1;3
1306;2,9E+00;1,9E+01;5,7E+01;0,998;0,057;1;3
1307;5,7E+00;5,7E+00;3,9E+01;0,999;0,037;1;3
1308;1,0E+00;1,2E+01;3,6E+01;1,000;0,087;1;3
1309;6,9E-01;1,9E+01;2,9E+01;1,000;0,133;1;3
1310;3,3E-01;2,9E+01;1,7E+01;1,000;0,292;1;3
1311;6,7E-13;2,4E+01;1,8E+01;0,974;0,372;1;3
1312;3,7E-14;1,1E+01;1,8E+01;0,965;0,273;1;3
1313;1,6E-11;8,1E+00;1,6E+01;0,988;0,144;1;3
1314;2,7E-09;2,7E+00;4,7E+00;0,709;1,124;1;3
1315;1,3E-09;3,8E+00;3,3E+00;0,875;0,546;1;3
1316;3,0E-09;8,5E+01;6,3E+00;0,971;0,497;1;3
1317;5,8E-07;4,8E-05;6,9E+01;0,990;0,365;1;3
1318;4,2E-11;1,0E+01;1,2E+01;0,959;0,211;1;3
1319;1,4E-08;1,0E+01;1,7E+01;0,996;0,117;1;3
1320;6,7E-13;1,8E+01;1,3E+01;0,981;0,199;1;3
1321;1,4E-11;4,8E-01;5,2E-01;0,731;0,519;1;3
1322;9,0E-08;1,2E+01;1,8E+01;0,966;0,500;1;3
1323;2,7E-10;1,3E+01;1,0E+01;0,989;0,268;1;3
1324;2,4E-10;3,8E+00;8,3E+00;0,944;0,598;1;3
1325;1,7E-07;1,9E+01;5,9E+00;0,954;0,718;1;3
1326;5,1E-08;9,6E+00;5,5E+00;0,890;1,131;1;3
1327;1,6E-06;9,7E+00;1,4E+01;0,967;0,377;1;3
1328;1,0E-08;5,3E+00;7,0E+00;0,924;0,252;1;3
1329;1,4E-12;9,6E+00;1,6E+00;0,845;0,655;1;3
1330;5,1E-07;6,8E+00;3,4E+00;0,841;0,868;1;3
1331;2,8E-08;2,1E+01;4,4E+01;0,998;0,229;1;3
1332;5,7E-06;2,3E+01;3,5E+01;0,994;0,272;1;3
1333;4,3E+00;9,2E-01;6,0E+01;1,000;0,173;1;3
1334;9,0E-11;2,8E+01;2,0E+01;0,964;0,452;1;3
1335;9,4E-14;2,3E+01;3,1E+01;0,981;0,431;1;3
1336;2,2E-14;3,4E+01;1,5E+01;0,945;0,491;1;3
1337;1,9E-13;5,8E+01;1,8E+01;0,992;0,295;1;3
1338;1,2E-07;3,8E+00;8,2E+00;0,863;0,908;1;3
1339;1,5E-12;3,6E-01;5,6E-01;0,603;0,934;1;3
1340;3,6E-13;7,8E+00;1,0E+00;0,837;0,392;1;3
1341;1,7E-09;1,0E+01;1,7E+01;0,998;0,115;1;3
1342;1,1E+00;1,9E+01;1,3E+01;0,999;0,129;1;3
1343;3,4E-07;1,4E+01;2,3E+01;0,998;0,159;1;3
1344;2,6E-07;8,1E+00;9,1E+00;0,956;0,425;1;3
1345;1,5E-12;2,0E+01;3,3E+01;0,999;0,231;1;3
1346;2,5E-10;7,6E+00;4,7E+00;0,972;0,523;1;3
1347;3,2E-01;1,4E-01;3,5E+00;0,987;0,471;1;3
1348;4,3E-10;1,5E+01;2,2E+01;0,999;0,252;1;3
1349;2,8E-07;1,5E+01;9,4E+00;0,932;0,615;1;3
1350;1,7E-11;8,6E+00;3,3E+00;0,906;0,764;1;3
1351;1,6E-05;2,6E+01;2,8E+01;0,999;0,066;1;3
1352;9,8E-14;1,5E+00;1,6E+00;0,884;0,487;1;3
1353;5,8E-09;2,7E+00;4,5E+00;0,859;0,295;1;3
1354;2,6E-07;3,4E+00;7,9E+00;0,947;0,208;1;3
1355;1,5E-07;1,4E+01;1,9E+01;0,997;0,138;1;3
1356;6,3E-10;3,9E-01;4,5E-01;0,459;0,621;1;3
1357;2,1E-11;1,5E+01;8,1E+00;0,930;0,705;1;3
1358;3,4E-08;7,2E+00;1,4E+01;0,994;0,097;1;3
1359;2,1E-05;2,2E-04;3,4E+01;1,000;0,159;1;3
1360;2,2E-08;1,2E+01;2,1E+01;0,999;0,134;1;3
1361;1,5E-07;2,6E+00;8,3E+00;0,964;0,824;1;3
1362;5,4E-12;4,0E+00;7,4E+00;0,967;0,118;1;3
1363;1,9E-06;3,0E+01;4,6E+01;0,997;0,243;1;3
1364;2,2E-09;8,7E+00;1,5E+01;0,914;0,311;1;3
1365;1,8E-10;7,4E+01;1,1E+01;0,999;0,108;1;3
1366;6,4E-08;8,3E+00;1,1E+01;0,989;0,100;1;3
1367;8,4E-09;1,9E+01;3,7E+01;0,998;0,196;1;3
1368;1,7E-08;3,0E+00;5,2E+00;0,989;0,053;1;3
1369;5,1E-13;1,4E+01;2,0E+01;0,994;0,152;1;3
1370;8,4E-07;1,3E+01;3,0E+01;0,998;0,287;1;3
1371;3,2E-06;1,3E+01;2,9E+01;0,999;0,396;1;3
1372;8,4E-14;3,3E+00;3,1E+00;0,944;0,237;1;3
1373;6,9E-01;7,6E+01;3,7E-05;1,000;0,221;1;3
1374;4,6E-01;3,1E+01;3,5E+01;1,000;0,145;1;3
1375;8,1E-10;2,7E+01;5,2E+01;0,996;0,204;1;3
1376;2,1E-08;2,0E+01;4,0E+01;0,995;0,454;1;3
1377;9,1E-11;1,3E+01;5,0E+00;0,921;0,320;1;3
1378;5,1E-11;5,9E+00;2,6E+00;0,888;0,336;1;3
1379;5,9E-08;2,1E+01;4,0E+01;0,994;0,290;1;3
1380;2,4E-07;3,6E+01;3,8E+01;0,999;0,640;1;3
1381;4,7E-06;1,8E+01;3,5E+01;0,997;0,254;1;3
1382;7,2E-06;2,8E+01;5,0E+01;0,999;0,178;1;3
1383;5,1E-06;5,7E+00;5,4E+01;0,998;0,334;1;3
1384;5,5E-13;2,8E+01;4,7E+01;0,990;0,361;1;3
1385;6,8E-12;3,8E-01;3,9E-01;0,597;0,269;1;3
1386;8,1E-06;2,7E+01;3,2E+01;0,999;0,709;1;3
1387;1,2E-07;1,1E+01;2,4E+01;0,997;0,138;1;3
1388;5,4E-06;2,1E+01;2,5E+01;0,992;0,232;1;3
1389;1,2E-07;8,1E+00;1,6E+01;0,995;0,123;1;3
1390;5,3E-06;3,1E+01;2,5E+01;1,000;0,313;1;3
1391;3,8E-05;3,2E+01;5,4E+01;0,999;0,251;1;3
1392;7,5E-07;2,4E-01;3,8E+01;0,997;0,188;1;3
1393;3,1E-11;7,2E+00;6,0E+00;0,777;0,505;1;3
1394;5,6E-11;4,5E+00;2,5E+00;0,787;0,312;1;3
1395;3,0E-08;2,3E+00;6,1E+00;0,958;0,371;1;3
1396;1,1E-06;1,3E+01;2,0E+01;0,992;0,186;1;3
1397;1,3E+00;2,5E+01;5,5E+01;1,000;0,135;1;3
1398;3,9E-07;9,0E+00;8,2E+00;0,830;0,963;1;3
1399;1,5E-06;1,0E+01;2,0E+01;0,978;0,588;1;3
1400;7,1E-10;1,3E+01;2,6E+01;0,995;0,176;1;3
1401;3,6E-09;2,0E+01;1,6E+01;0,950;0,350;1;3
1402;1,4E-08;6,9E+00;1,4E+01;0,996;0,087;1;3
1403;2,4E-11;1,2E+01;1,4E+00;0,920;0,766;1;3
1404;1,3E-06;4,3E-01;4,9E-01;0,516;0,602;1;3
1405;7,2E-14;5,3E+00;4,3E+00;0,964;0,171;1;3
1406;2,1E-09;2,2E+01;4,4E+01;0,999;0,206;1;3
1407;4,2E-10;2,0E+01;3,8E+01;0,995;0,262;1;3
1408;8,8E-06;1,4E+01;2,3E+01;0,988;0,212;1;3
1409;2,3E-09;2,6E+01;4,2E+01;0,998;0,220;1;3
1410;7,8E-07;3,4E+01;4,3E+01;0,999;0,264;1;3
1411;1,0E-05;5,3E+00;7,0E+00;0,997;0,234;1;3
1412;2,6E-01;3,5E+00;3,8E+00;1,000;0,043;1;3
1413;1,0E+00;7,0E+00;6,8E+00;0,997;0,056;1;3
1414;5,6E-07;6,3E+00;2,3E+00;0,999;0,025;1;3
1415;7,2E-13;8,4E+00;1,6E-01;0,996;0,349;1;3
1416;8,6E-01;3,8E+00;1,5E+00;0,999;0,111;1;3
1417;8,2E-01;1,0E+00;5,6E+00;0,999;0,099;1;3
1418;1,0E+00;4,8E-01;3,6E+00;0,999;0,087;1;3
1419;9,0E-01;6,1E+00;5,3E-01;0,999;0,128;1;3
1420;4,3E-01;3,5E+00;3,9E+00;0,999;0,153;1;3
1421;2,6E+00;2,0E-01;5,4E-09;0,998;0,040;1;1
1422;1,6E+00;3,5E+00;2,7E-13;0,999;0,027;1;1
1423;1,3E+00;1,2E-06;9,8E-07;0,985;0,041;1;1
1424; ; ; ; ; ;0; 
1425; ; ; ; ; ;0; 
1426; ; ; ; ; ;0; 
1427;2,9E+00;5,7E-07;4,0E-01;1,000;0,015;1;1
1428;2,7E+00;1,3E-01;5,7E-01;1,000;0,006;1;1
1429;2,0E+00;2,2E-05;3,6E-05;0,996;0,034;1;1
1430; ; ; ; ; ;0; 
1431; ; ; ; ; ;0; 
1432; ; ; ; ; ;0; 
1433;2,9E+01;3,7E+01;1,6E-10;0,999;0,781;1;1
1434;4,1E+00;1,4E+01;2,3E-08;0,999;0,140;1;1
1435;4,2E+00;5,6E+00;2,8E-09;0,998;0,158;1;1
1436; ; ; ; ; ;0; 
1437; ; ; ; ; ;0; 
1438; ; ; ; ; ;0; 
1439; ; ; ; ; ;0; 
1440; ; ; ; ; ;0; 
1441; ; ; ; ; ;0; 
1442; ; ; ; ; ;0; 
1443; ; ; ; ; ;0; 
1444; ; ; ; ; ;0; 
1445; ; ; ; ; ;0; 
1446; ; ; ; ; ;0; 
1447;1,4E+00;3,2E+00;4,3E-14;0,999;0,055;1;1
1448;2,3E+00;2,9E+00;5,4E-11;0,994;0,161;1;1
1449;1,7E+00;1,7E+00;4,4E-14;0,998;0,059;1;1
1450;2,0E+00;6,0E-08;1,1E-07;0,974;0,226;1;1
1451;2,2E+00;3,0E-09;4,0E-09;0,964;0,240;1;1
1452;1,4E+00;1,3E+00;2,5E-06;1,000;0,021;1;1
1453;1,8E+00;6,9E-01;8,8E-05;1,000;0,017;1;1
1454;2,0E+00;7,7E-01;2,9E-14;0,998;0,053;1;1
1455;1,5E+00;2,5E+00;6,3E-09;0,999;0,039;1;1
1456;1,6E+00;2,1E+00;4,4E-12;0,998;0,058;1;1
1457;9,7E+00;2,9E+01;1,3E-10;0,999;0,760;1;1
1458;1,6E+01;1,4E+01;2,2E-01;1,000;0,347;1;1
1459;5,9E+00;2,1E-06;3,4E-07;0,998;0,220;1;1
1460;2,1E+00;1,1E-07;1,6E-08;0,902;0,583;1;1
1461;8,7E+00;1,2E-08;1,5E-08;0,997;0,323;1;1
1462;1,1E+01;1,1E-08;1,1E-11;0,992;0,676;1;1
1463;7,8E+00;1,6E+00;6,9E-10;0,997;0,322;1;1
1464;9,7E+00;4,8E-08;5,4E-10;0,995;0,437;1;1
1465;9,0E+00;7,6E-01;2,6E-08;0,997;0,385;1;1
1466;1,1E+01;2,1E-12;1,1E-13;0,990;0,737;1;1
1467;1,1E+01;1,3E-08;6,9E-08;0,996;0,574;1;1
1468;9,0E+00;7,4E-11;1,2E-09;0,992;0,500;1;1
1469;3,7E+00;2,3E+00;9,9E-10;0,948;0,857;1;1
1470;2,0E+01;2,0E+01;1,7E-10;0,997;1,219;1;1
1471;2,0E+01;1,5E+01;1,1E-12;0,996;1,253;1;1
1472;1,3E+01;6,3E+00;1,9E-08;0,998;0,463;1;1
1473;1,0E+02;2,8E-10;1,9E-10;0,933;22,048;1;1
1474;1,3E+02;1,7E-09;1,8E-09;0,538;69,300;1;1
1475;1,5E+02;1,1E-07;7,2E-09;0,933;33,867;1;1
1476;1,6E+02;1,9E-11;1,1E-11;0,932;35,098;1;1
1477;1,7E+01;1,0E+01;2,8E-13;0,987;1,305;1;1
1478;4,8E+00;3,4E+00;8,7E-12;0,997;0,240;1;1
1479;9,8E-01;5,8E-01;1,6E-13;0,988;0,090;1;1
1480;5,1E-01;2,8E-08;1,7E-07;0,944;0,105;1;1
1481;3,5E-01;1,3E-10;5,9E-10;0,967;0,057;1;1
1482;3,9E-01;1,2E+00;1,8E-02;0,999;0,012;1;1
1483;8,5E+00;9,9E-11;1,3E-09;0,990;0,406;1;1
1484;6,9E+00;1,0E+01;1,2E-08;0,992;0,517;1;1
1485;6,9E-01;1,8E-07;3,0E-07;0,969;0,073;1;1
1486;1,2E+00;4,4E+00;2,2E-12;0,998;0,079;1;1
1487;1,2E-01;7,7E-07;1,8E-06;0,968;0,014;1;1
1488;6,9E-01;1,6E-09;1,8E-09;0,994;0,029;1;1
1489;6,8E+00;1,9E-11;5,0E+00;0,992;0,796;1;1
1490;1,0E+00;9,7E+00;1,1E-08;0,999;0,085;1;1
1491;3,3E+00;6,6E+00;1,4E-09;0,992;0,296;1;1
1492;2,5E-01;8,1E-01;5,5E-01;0,999;0,034;1;1
1493;7,8E-01;2,0E+00;2,0E-01;0,998;0,043;1;1
1494;1,3E+00;4,9E+00;4,5E-06;0,996;0,122;1;1
1495;2,4E+00;2,1E-09;5,8E-01;0,994;0,133;1;1
1496;8,6E+00;1,2E+00;1,3E-09;0,978;0,693;1;1
1497;1,9E+01;4,5E+01;2,5E-11;0,999;0,956;1;1
1498;2,4E+01;4,6E+01;2,4E-14;0,998;1,598;1;1
1499;2,4E+01;4,3E+01;1,1E-09;0,997;1,687;1;1
1500;4,8E+00;2,2E+02;2,4E-09;0,998;1,892;1;1
1501;1,3E+01;3,4E+02;7,6E-08;0,999;2,379;1;1
1502;1,1E+01;6,9E+01;9,4E-10;0,999;1,099;1;1
1503;1,3E+00;7,4E+01;1,7E-08;1,000;0,507;1;1
1504;5,1E+00;9,0E+01;2,4E-05;1,000;0,279;1;1
1505;1,6E+01;9,5E+01;1,2E-12;0,998;1,636;1;1
1506;3,7E+00;1,7E+02;9,8E-14;0,997;1,844;1;1
1507;2,1E-01;1,6E+02;8,7E-09;0,999;1,372;1;1
1508;8,9E+00;8,4E+00;2,8E-08;0,998;0,385;1;1
1509;1,6E+01;9,6E-11;7,0E-12;0,991;0,954;1;1
1510;1,6E+01;3,1E-12;1,3E-13;0,992;1,053;1;1
1511;1,4E+01;2,0E-09;2,8E-11;0,988;0,990;1;1
1512;1,4E+01;4,1E-11;5,5E-11;0,996;0,591;1;1
1513;1,4E+01;3,2E-12;6,1E-12;0,995;0,667;1;1
1514;9,5E+00;1,6E-04;3,0E-14;0,998;0,306;1;1
1515;1,0E+01;3,3E-09;1,3E-10;0,996;0,419;1;1
1516;1,1E+01;2,1E-12;1,1E-13;0,990;0,737;1;1
1517;5,2E+00;3,3E-14;4,1E-13;0,934;0,921;1;1
1518;4,9E+00;1,3E-08;7,2E-08;0,966;0,668;1;1
1519;5,1E+00;8,3E-11;1,9E-11;0,952;0,786;1;1
1520;1,6E+01;2,1E+01;1,5E-08;0,998;0,551;1;1
1521;1,4E+01;3,2E+00;1,4E-12;0,992;0,691;1;1
1522; ; ; ; ; ;0; 
1523; ; ; ; ; ;0; 
1524; ; ; ; ; ;0; 
1525; ; ; ; ; ;0; 
1526; ; ; ; ; ;0; 
1527; ; ; ; ; ;0; 
1528; ; ; ; ; ;0; 
1529; ; ; ; ; ;0; 
1530; ; ; ; ; ;0; 
1531; ; ; ; ; ;0; 
1532; ; ; ; ; ;0; 
1533; ; ; ; ; ;0; 
1534; ; ; ; ; ;0; 
1535; ; ; ; ; ;0; 
1536; ; ; ; ; ;0; 
1537;8,5E-07;1,8E-06;6,9E-03;0,925;0,016;1;1
1538;9,0E-01;3,9E-14;3,6E-14;0,820;0,519;1;1
1539;5,2E-01;7,2E-09;3,5E-08;0,802;0,299;1;1
1540;2,9E+00;3,1E-11;3,5E-11;0,971;0,500;1;1
1541;1,9E+00;6,4E-10;8,8E-03;0,990;0,298;1;1
1542;6,9E+00;1,8E-08;9,5E-01;0,999;0,276;1;1
1543;1,0E+00;2,5E-10;8,8E-10;0,961;0,430;1;1
1544;8,4E-01;1,5E-12;3,5E-12;0,930;0,462;1;1
1545;1,0E+00;4,0E-14;1,1E-13;0,843;0,684;1;1
1546;4,1E+00;1,5E+01;4,7E-01;1,000;0,077;1;1
1547;1,8E+00;1,0E+01;4,5E-02;0,999;0,174;1;1
1548;1,6E+00;1,3E+00;8,9E-08;0,998;0,069;1;1
1549;2,6E+00;3,8E-11;2,6E-01;0,998;0,098;1;1
1550;1,6E+00;2,8E+01;5,1E-01;1,000;0,186;1;1
1551;2,4E+00;1,7E+00;1,1E-01;0,999;0,052;1;1
1552;1,1E+01;2,1E+01;3,0E+00;0,999;0,474;1;1
1553;4,2E+00;3,4E+00;8,1E-10;0,993;0,421;1;1
1554;1,9E+00;1,5E+00;4,2E-01;0,998;0,126;1;1
1555;2,2E+00;4,1E+00;9,3E-01;0,999;0,189;1;1
1556;1,1E+01;2,7E+01;7,5E-11;0,999;1,010;1;1
1557;5,1E+00;1,2E-10;5,2E-02;0,994;0,569;1;1
1558;1,1E+01;9,4E+00;2,7E-13;0,997;1,265;1;1
1559;9,9E+00;7,3E+00;9,0E-01;1,000;0,342;1;1
1560;1,5E+01;1,7E+01;2,1E-02;1,000;0,300;1;1
1561;8,8E-01;2,4E+00;3,2E-12;0,995;0,223;1;1
1562;2,5E+00;5,7E+00;5,5E-12;0,998;0,286;1;1
1563;4,9E+00;1,4E+01;3,7E-11;1,000;0,415;1;1
1564;4,1E+00;2,9E-12;3,8E-11;0,997;0,408;1;1
1565;5,2E+00;8,8E-11;4,2E-08;0,998;0,207;1;1
1566;3,8E+00;9,7E-09;3,7E-01;0,994;0,361;1;1
1567;1,7E+01;1,5E+01;3,5E-14;0,991;2,824;1;1
1568;4,2E+00;2,0E-06;2,1E-02;0,998;0,191;1;1
1569;1,8E+00;5,6E-10;8,2E-10;0,897;0,596;1;1
1570;9,0E+00;1,9E+01;4,3E-13;1,000;0,464;1;1
1571;9,6E+00;2,5E+01;5,9E-11;0,999;0,662;1;1
1572;6,3E-12;6,2E-14;9,2E-01;0,863;2,521;1;1
1573;4,5E-01;8,9E-08;2,8E-02;0,984;0,057;1;1
1574;9,2E+00;1,5E+01;6,3E-02;0,999;0,874;1;1
1575;5,0E+00;3,3E+00;2,3E-10;0,999;0,226;1;1
1576;1,8E+00;7,7E-12;9,3E-12;0,925;0,662;1;1
1577;5,1E-01;9,7E-09;3,0E-07;0,928;0,182;1;1
1578;1,8E-01;1,9E-09;8,4E-03;0,785;0,083;1;1
1579; ; ; ; ; ;0; 
1580; ; ; ; ; ;0; 
1581; ; ; ; ; ;0; 
1582; ; ; ; ; ;0; 
1583; ; ; ; ; ;0; 
1584; ; ; ; ; ;0; 
1585; ; ; ; ; ;0; 
1586; ; ; ; ; ;0; 
1587; ; ; ; ; ;0; 
1588; ; ; ; ; ;0; 
1589; ; ; ; ; ;0; 
1590; ; ; ; ; ;0; 
1591; ; ; ; ; ;0; 
1592; ; ; ; ; ;0; 
1593;9,8E+00;2,2E-14;2,2E-14;0,852;1,497;1;3
1594;9,2E-09;4,9E-01;3,0E+00;0,993;0,279;1;3
1595;3,5E+01;4,7E-03;9,3E-03;0,986;1,408;1;3
1596;2,0E+01;3,3E+00;6,4E+00;0,996;0,758;1;3
1597;2,0E+01;5,4E-10;5,3E-11;0,957;1,892;1;3
1598;1,2E+01;7,1E-01;4,1E+00;0,988;0,649;1;3
1599;2,3E+01;3,9E+00;2,8E+01;0,999;0,535;1;3
1600;2,1E+00;7,8E+01;1,6E-04;1,000;5,941;1;3
1601;3,0E+01;3,0E+00;1,1E+00;0,989;1,147;1;3
1602;5,2E+00;5,5E+01;4,4E-01;0,997;1,039;1;3
1603;1,3E+01;1,6E+00;3,5E+01;0,997;6,729;1;3
1604;3,4E+00;8,8E+01;3,0E+01;1,000;10,407;1;3
1605;7,8E+00;2,0E+00;2,3E+01;0,970;1,863;1;3
1606;9,8E+00;1,4E+02;7,7E+01;0,999;5,099;1;3
1607;3,9E+00;1,6E+02;3,7E+00;1,000;2,392;1;3
1608;1,7E+01;7,2E+01;2,9E+01;0,998;5,845;1;3
1609;5,2E+00;4,1E-07;5,8E-07;0,964;0,334;1;3
1610;3,3E+00;3,7E-01;4,7E-01;0,977;0,178;1;3
1611;1,2E+01;1,4E-09;2,4E-09;0,985;0,527;1;3
1612;4,3E+00;1,4E+01;5,5E-03;0,995;0,199;1;3
1613;8,4E+00;1,2E-07;2,0E-07;0,955;0,585;1;3
1614;2,9E+00;2,0E+00;3,0E+00;0,993;0,249;1;3
1615;1,7E+01;2,2E-14;2,2E-14;0,961;1,826;1;3
1616;4,6E+00;2,1E+00;3,5E+00;0,993;0,379;1;3
1617;7,8E+00;2,2E-14;2,2E-14;0,904;1,275;1;3
1618;3,7E+00;4,0E-09;5,0E-09;0,971;0,257;1;3
1619;4,4E+01;7,2E-01;1,5E+00;0,997;0,794;1;3
1620;3,1E+00;2,2E-02;2,5E+01;0,999;0,405;1;3
1621;9,4E+00;1,4E+02;2,4E+01;0,999;0,983;1;3
1622;1,4E+01;9,0E+01;1,4E-02;0,999;8,229;1;3
1623;1,9E+01;2,9E+00;5,4E+00;0,996;0,560;1;3
1624;3,1E+00;1,2E-01;1,7E+01;0,999;2,689;1;3
1625;5,1E+00;3,5E+01;1,9E+00;0,846;4,799;1;3
1626;1,3E+01;9,3E+00;5,7E+01;1,000;9,469;1;3
1627;1,9E+01;7,5E+00;1,5E+01;0,987;1,666;1;3
1628;8,2E+00;7,3E+01;3,3E+00;0,998;2,271;1;3
1629;3,9E+01;9,1E+00;1,9E+01;0,998;1,183;1;3
1630;8,4E+00;5,8E+01;2,8E+01;0,950;10,761;1;3
1631;4,1E+00;1,2E-09;6,8E-11;0,714;0,889;1;3
1632;3,8E+00;3,7E-10;7,9E-09;0,787;0,786;1;3
1633;1,5E+01;5,4E-12;2,6E-12;0,959;1,261;1;3
1634;1,2E+01;1,8E-09;3,1E-09;0,976;0,513;1;3
1635;1,6E-08;7,8E+01;2,3E+01;0,990;6,081;1;3
1636;2,6E+01;2,8E+01;4,6E+01;0,998;10,326;1;3
1637;1,1E+01;2,6E-11;2,1E-12;0,971;0,850;1;3
1638;9,5E+00;1,5E-08;2,5E-08;0,977;0,380;1;3
1639;9,3E+00;2,2E-14;2,2E-14;0,706;2,178;1;3
1640;3,3E+00;2,4E-14;3,4E-14;0,847;0,485;1;3
1641;1,4E+01;2,2E-14;2,2E-14;0,946;1,728;1;3
1642;6,2E+00;1,1E+00;1,8E+00;0,990;0,315;1;3
1643;1,3E+01;2,2E-14;2,2E-14;0,938;1,623;1;3
1644;9,5E+00;1,7E-06;2,8E-06;0,981;0,448;1;3
1645;3,3E+01;3,2E+00;1,0E+01;0,996;1,077;1;3
1646;7,8E+00;4,3E+01;7,3E+00;0,998;4,284;1;3
1647;8,0E+00;2,2E-14;2,2E-14;0,762;1,444;1;3
1648;4,4E+00;2,2E-14;2,2E-14;0,904;0,647;1;3
1649;9,9E+00;6,6E-11;5,8E-12;0,982;0,641;1;3
1650;1,8E+00;1,2E-01;1,3E+01;0,980;0,974;1;3
1651;3,3E+01;6,1E+01;9,7E+00;0,998;1,015;1;3
1652;1,2E+01;1,3E+02;2,4E+00;0,999;7,957;1;3
1653;8,8E+00;3,4E-11;8,4E-10;0,897;1,281;1;3
1654;6,9E+00;1,7E+00;2,8E+00;0,941;0,828;1;3
1655;1,6E+01;2,9E-10;5,4E-10;0,989;0,561;1;3
1656;9,3E-01;1,4E+01;7,2E+00;1,000;0,090;1;3
1657;1,2E+01;3,5E-13;2,6E-14;0,989;0,729;1;3
1658;9,2E+00;2,2E-01;3,7E-01;0,971;0,605;1;3
1659;1,3E+01;2,2E-14;2,2E-14;0,968;1,296;1;3
1660;9,1E+00;8,2E-08;2,9E-09;0,962;0,617;1;3
1661;2,7E+01;6,0E+00;1,2E+01;0,994;1,238;1;3
1662;8,0E+00;1,5E+00;4,3E+01;0,999;7,288;1;3
1663;1,6E+01;1,1E+01;3,1E-01;0,990;0,652;1;3
1664;2,3E+00;5,2E+00;2,5E+01;0,995;1,490;1;3
1665;1,1E+01;2,2E-14;2,2E-14;0,945;1,317;1;3
1666;7,5E+00;3,7E-11;5,9E-11;0,964;0,706;1;3
1667;3,5E+01;1,2E+02;4,8E-01;0,999;0,404;1;3
1668;2,4E+01;1,2E+02;1,4E+01;0,999;12,494;1;3
1669;1,0E+01;1,9E-12;6,2E-11;0,986;0,598;1;3
1670;1,1E+01;8,4E-08;1,5E-07;0,948;0,907;1;3
1671;1,3E+01;5,6E-13;1,9E-11;0,970;1,132;1;3
1672;3,3E-08;3,0E+01;2,5E+00;0,570;9,219;1;3
1673;1,3E+01;5,3E-13;4,4E-11;0,991;0,613;1;3
1674;9,6E+00;3,4E-01;5,9E-01;0,973;0,652;1;3
1675;1,5E+01;2,2E-14;2,2E-14;0,964;1,540;1;3
1676;8,7E+00;1,2E-09;1,0E-11;0,954;0,727;1;3
1677;2,2E+01;9,7E-08;1,8E-07;0,981;1,090;1;3
1678;1,1E+01;2,3E+01;7,0E-01;0,983;1,437;1;3
1679;2,4E+01;4,3E+00;8,5E+00;0,998;1,150;1;3
1680;1,0E+01;3,1E+01;8,9E+00;0,997;4,038;1;3
1681;1,4E+01;8,1E-10;1,5E-09;0,991;0,587;1;3
